"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Latvia","LVA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000105062558449803","0","0.000648423974814394","0.000134855992342877","3.32965694810836E-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Monaco","MCO","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8684583556024","66.5181498252658","52.2030237857059","66.5792913800312","45.7040342508214","35.2727720882929","34.4450990423921","22.1936728800131","22.8809667732626","41.8061350492767","41.1181198222709","36.8503748720588","69.4320010589456","63.4766588808106","44.5276291981789","94.4008815451119","55.2311314354908","75.3296332048914","71.5698559292929","73.2967776207387","142.104516903632","170.274873967912","120.206415609714","",
"Maldives","MDV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.84563300108872","8.51230437150077","9.16803671206575","8.22489916659391","6.4525019846598","6.65668693447519","7.75750730745698","5.39862259581261","3.33964002529991","4.22009737946462","6.61126070321843","4.53912025422692","4.6040526987378","3.69101814202252","3.09904538011288","2.67924648149538","3.39940423960012","3.77113064390956","4.35507117104724","4.20345000931802","4.0988354494904","4.79602710907162","4.22470687217305","",
"Mexico","MEX","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56158996315995","2.37096601204086","2.16131122040233","1.75869052849134","1.54561679685213","1.32729229687328","1.10944444370893","1.02829980361695","1.01362785451064","1.14813781221766","0.513898308494915","0.464464729193096","0.33944234471939","0.19907004128592","0.26056313412964","0.202969797544497","0.213880328715821","0.282621250660474","0.305428526111476","0.233048546501104","0.133275231322375","0.0900918341059391","0.060301425740274","",
"Marshall Islands","MHL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.8075789082637","53.8243067407194","51.9556292241382","52.3136876977325","52.4921594115078","52.2608412321505","49.6430052975863","48.3087885417366","47.3590242140896","46.9092577058833","45.6554837835709","43.1736268374745","40.403951916274","37.7348912909185","37.0754913977416","36.807136985105","36.7528688636093","36.2487917028203","35.5072346808828","35.2496029618179","36.6029439252661","44.0670497156283","37.2687018793094","",
"North Macedonia","MKD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","406.229399710299","407.446482989154","416.458277559657","423.80885697471","429.372585410166","431.240273870888","405.710341701949","388.805515602549","379.058733370092","374.562311356769","383.60342691167","404.732950455097","435.650582634292","452.815933807072","441.007385462791","391.82930999958","384.221812893283","386.777553610064","386.777532262051","333.695436227009","357.450233199884","353.560449168773","353.560449168773","",
"Malta","MLT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1637459516288","34.1637499429726","34.1637518614564","34.1637393508829","34.1637537880152","34.163752437236","24.2956940340715","30.4491938784138","37.0696323817222","34.9462230254279","35.0255083224658","30.5785754897021","40.0967432032675","13.8652942736129","8.62320494663919","6.0561816003745","3.5838951564685","2.6506848076194","2.36854138726468","1.6949563697941","1.76483364008733","6.24808052396002","12.37156396289","",
"Middle East & North Africa (excluding high income)","MNA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.06805061031729","8.78409965978996","9.46547231844545","8.49557589239756","6.66555303032729","6.87909716952292","8.01849620696609","5.583940212607","3.45658203299287","4.36932108916181","6.85203815906011","4.71161147493982","5.01820990836238","4.02823472602249","3.38508343074769","2.92785491877484","3.71547490178709","4.12265119949327","4.75956821298497","4.58994677884456","4.46931422951475","5.22386177824743","4.59873281733573","",
"Montenegro","MNE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477.902923059814","491.932369726854","495.353396581087","481.253681576363","454.176849758195","425.747734637487","408.315844409973","387.239085225017","374.144700811679","370.818963250323","373.642286784743","370.679137826688","370.404553943439","368.957741195733","358.042397194576","349.808216189652","339.740426332692","328.876659815523","321.885714724619","310.226815414166","314.895645167912","315.881823627792","316.743271770003","",
"Mauritania","MRT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.308597059076","108.792996509914","107.871735614981","109.892187009031","94.856570764362","91.7865062608719","83.3683572366741","77.6690593459728","64.2509779373378","32.462974957082","36.0904832662224","46.1062768266374","24.2220195026942","27.049989059458","56.3823027528808","73.9135172392821","95.3416800554803","73.6716093571778","55.3736707134548","41.9852508606022","44.8519140604508","44.8520403365219","44.8519353000408","",
"Mauritius","MUS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","451.33558937812","459.99971475329","437.624581038581","401.368882189848","373.346411693433","369.775412429067","353.578171329578","350.60523673771","368.328547557375","381.664798461871","381.520111327152","367.753296658531","324.3226747326","292.401359769482","264.187036191239","242.436806265704","226.907061763485","218.759479246546","210.122134917664","204.964177242617","219.467297928582","219.166141018823","219.166141018823","",
"Malaysia","MYS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8427946646677","13.5712010194329","11.410411340203","6.40476325214031","6.07305228607885","5.37060449919523","4.99256867375346","3.7353373245831","5.4863176425191","5.27603731057653","4.5215977240537","3.38711542662321","3.08662787169338","0.852834596546186","0.486825489398476","0.194728960622103","0.210934328055217","0.0664565077339738","0","0","0","0","0","",
"North America","NAC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.6087643348802","69.8341860539294","46.9608062889255","44.4392410258569","68.5285139758725","41.9139884879822","43.2361129608138","12.9417062659203","7.4741981336135","3.69682163505766","1.55434568648067","1.82683581638055","3.17653329489331","4.48272374043407","14.4800385535239","8.30732006693541","17.3802706923477","47.5025148546925","26.2983972834887","2.93765830785732","10.2200664972433","10.6169026946577","8.29028767180433","",
"New Caledonia","NCL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355.745089443772","347.484629840343","325.039415110982","296.515329681361","300.49244831537","308.273682534548","305.325353661022","313.378023829308","349.638810301404","375.228263773689","407.620812272418","421.399224861819","425.165452405894","413.746113267429","406.812580251078","401.109661287858","384.937699266371","362.654075214733","343.726804440153","325.529300538079","322.408936764085","295.135636356025","294.711332738684","",
"Nigeria","NGA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","413.334960874543","406.092942298174","393.203372071329","393.80679658473","402.383849911487","408.652728094781","411.684894369671","414.044504501705","415.766462755254","403.541379408995","376.203694140286","351.645064915248","327.607986823015","308.604795500304","298.158957373652","294.110655530644","295.056131936383","299.073684784563","300.68534116565","301.908143733329","312.650935492847","306.462483682388","305.304342322582","",
"Nicaragua","NIC","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.64376884661751","2.905047933838","2.10569531701573","1.81606876084208","1.84287521445709","1.75245764894015","0.810277682963393","0.34795416327055","0.192798949255716","0.15202350771795","0.169996574840701","0.223924293319025","0.294708771580728","0.273163513896706","0.264659016325032","0.520678664767735","1.41271023024171","2.43140819671786","3.48539352458216","2.85066145679595","5.46139255165565","4.88631038529645","3.33628583727037","",
"Netherlands","NLD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11897284994155","0.88249854710605","1.73308317127307","1.27448688026634","0.648178849162757","0.661551021434777","0.645199573641111","0.724539419275404","0.49802806249791","0.424894079065972","0.493654248316961","0.294876958011415","0.277678771772869","0.248239436619718","0.104320877980558","0.0737051281059977","0.0626599559130977","0.0761160066586234","0.0595499665288119","0.0156448284765496","0.00856479194712449","0.00366863301574818","0.00405795709589595","",
"Nauru","NRU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00255945070775211","0.000842228317147811","0.00249619434370682","0.00246751110379997","0","0","0","0.00153509613539548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Other small states","OSS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08788283111522","6.62993470711475","6.02051804011869","5.63661811934033","4.07459497484025","4.93020493609549","4.86171840653761","4.67089454643632","4.17852988300702","5.4340588899696","7.5623936683549","9.76160949080564","8.31314965754492","6.84110068461287","4.85800468930796","4.82309520575931","4.84586874965513","3.85447887776422","3.26603242260572","2.91715828058597","2.43007028721959","2.22256674942206","11.4518486577195","",
"Panama","PAN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.542473270387871","0.476379476967515","1.13004725347825","2.22313230381526","2.46891650230233","1.74316942604533","0.775828188837733","0.586730666267684","0.334353331619577","0.343430929498536","0.181232322125624","0.150521301394224","0.352975267484101","0.289012600168252","0.385723842454263","0.216878339926435","0.299891201399739","0.291871116128266","0.282722738218094","0.652021513536235","0.7128346734463","1.42555880121344","2.25983995254844","",
"Peru","PER","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.00495061657992","9.90228903313973","12.0120355081582","10.306246193894","10.5322276838574","9.78135017982618","7.18169415280518","5.57575975546528","4.82662236488233","4.56699674960781","3.29671784635223","2.67100398188962","3.46075398683789","5.31181360432519","7.04053693824214","7.20387856769027","5.95663456199076","5.86077753261201","4.62152548527599","3.54700312403722","2.27394783565958","1.75576540497239","2.67248601618327","",
"Philippines","PHL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76754183717203","1.21493768118605","1.49617293652189","2.08756367071273","1.85775231743528","1.66110557928578","2.01879678512007","2.16911447701681","1.40896412427388","1.09044112054504","0.974258932724755","0.427770133092169","0.336944450073562","0.302741342034846","0.243471265637881","0.466637695797107","0.28435223204509","0.267733904653961","0.17298329175016","0.211290333960482","0.231839154859663","0.160512390530746","0.12166598485506","",
"Palau","PLW","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265.462991556192","253.322240334236","209.728275958508","218.881854808257","271.440003330597","217.500628575843","220.875532201776","180.79021353069","165.356960532856","212.451742042618","142.324372246323","115.165339441298","155.689403099341","172.239175989891","190.671057104001","101.901551385632","135.851560971592","134.969888519721","139.537069898717","117.883956025715","150.787105985452","124.339899835538","163.668969523552","",
"Poland","POL","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","356.816261283557","357.905488566186","347.667238540615","342.794614325838","332.691591188646","324.514985045087","314.398997060827","303.408248649548","295.19627432059","286.820291901555","277.391151502913","266.475341312146","254.247980707907","242.383199554755","233.929193570884","230.907495485907","229.714479322539","231.49132450906","231.093676799959","228.167321253643","234.889613240812","231.725983816183","227.357270987297","",
"Puerto Rico","PRI","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.91596031514061","12.5780094422921","10.6970516665258","1.77884000012907","1.69047758154576","0.714082160841488","0.729637026424618","0.503582419165832","1.73650349673743","1.52262199837061","1.40092608260138","1.72982934861913","2.24575508606998","1.47400469385627","1.07252116282266","0.711145643275896","0.507069861592999","0.461444937178126","0.368958221816925","0.185625347861306","0.179877030959022","0.232141434311016","0.209588229776208","",
"Portugal","PRT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1522902356647","14.4231537990033","14.5811658627321","7.20227068706964","3.54895454568766","1.89179730888029","4.11547418292781","6.64364332033094","1.62873662197072","0.389688833466477","0.0963066403428516","0.00475328095217724","0","0","0","0","0","0","0","0","0","0","0","",
"West Bank and Gaza","PSE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Russian Federation","RUS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Rwanda","RWA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.087673978349","173.619801017541","159.153642974827","140.466284282245","123.172100352451","152.693368566674","150.541323006762","88.2646405061845","69.8897239377321","153.992483076767","104.739718020054","36.9304633895727","59.6278675546344","109.412188607692","202.236962625779","307.959772081994","409.678767710631","709.793326252036","475.897731596271","383.576802481459","211.811069861","117.794844229873","84.791725854773","",
"South Asia","SAS","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7900912086442","18.7395465422082","17.403020149588","17.9729394858836","18.8019066947608","19.8774617048601","16.0668234506202","15.4239048252625","15.7388052075235","15.9585123516548","15.68115528992","13.8062704277672","11.0697201717285","8.63652219539017","8.45851538820492","8.90005154115522","9.32506727464167","7.16355370388596","5.20843990901645","4.21248829204191","3.58486845165219","3.41952586144966","3.93311265645331","",
"Saudi Arabia","SAU","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85990655965099","1.29797032740183","1.07669204917333","0.694459550148116","0.48555608586618","0.404785257407494","0.469533589286698","0.164963690326063","0.0207330950500245","0.0189891984200987","0.00919498537204655","0.021341488875053","0.024810524745624","0.0100713167713491","0.0087085736778716","0.0236344418171298","0.0759079794356353","0.0482737497985185","0.0162447643923286","0.00989111702206578","0.0215024012741857","0","0","",
"Sudan","SDN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.771447748579","86.3526992543047","66.6540415943181","61.0887785845713","55.3740495897474","54.6516174696637","52.6785190897404","46.5138197758207","38.6353113066321","34.6297563286143","32.7293850701224","32.5628763967032","33.0652891631729","34.9392920262318","38.5727576987501","42.212430790592","53.2598186001045","53.7765047753924","59.1890296838417","65.5908607328818","73.3983779796907","72.8444750072165","71.7105382884966","",
"Senegal","SEN","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.284453252465","178.264659574783","158.345144608313","172.384811007787","132.915886625756","135.840464469977","124.590320833334","100.324986386477","52.9579516562425","33.2687195741806","60.9039609433939","48.6209874587213","53.3576867241296","58.3583647786344","38.1367397196969","70.4176828085408","46.3773635454259","53.1535824509544","67.265818374926","42.0117618008771","43.9166299588954","50.9768485819519","48.0187391779192","",
"Singapore","SGP","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","598.062385183167","655.813996160471","627.6924249079","523.827044500365","723.285952550705","598.782400070343","577.054012835341","311.248428654929","182.286038681388","144.109508299621","170.891044692424","114.334081866822","92.9058772249749","93.122605330757","58.8483955894562","65.6369892487301","135.375188961436","162.566678750842","132.811159324361","208.374797790624","164.798276726306","217.93393571661","223.482978396999","",
"Sierra Leone","SLE","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","445.346239485592","448.128676064875","444.653259568418","426.732327809099","413.990384450301","407.446227865545","402.662134533977","408.502511212439","429.353326131285","450.630543071215","449.958814286456","442.840971903481","429.712103564409","413.195873742742","397.661121729447","384.087517138263","378.8580144979","363.914079529122","353.882274402861","336.398392012356","324.481507705275","314.301844717047","308.139309236022","",
"El Salvador","SLV","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.622534766458521","0.297799492095562","0.09587900561179","0.0694756630839021","0.0914108862203802","0.0546637121066252","0.0400003265332778","0.032600952925854","0.0267895413630519","0.0169832698617319","0.0136969966514872","0.00561851412775377","0.0103938385325179","0.00477826843515691","0.00475989125235119","0.0039528629004843","0.00945736030887739","0","0","0","0","0","0","",
"San Marino","SMR","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.93959214421","142.481870567","135.131238070607","133.425241597367","121.679739584085","133.052846906344","120.376935575082","100.892761096059","61.5664485485637","38.7894769641392","41.0643064414701","33.6626411566267","34.2556135586801","41.1802853689384","49.6139710509282","58.1292112863892","58.0227997962897","54.7799309496273","60.1523162469841","60.3535381977686","56.1073412518921","65.2294267174043","58.9819742699991","",
"Serbia","SRB","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354.837035566293","353.057788022217","341.022619617375","336.644431173659","326.155423137908","313.271223396605","303.504932440143","292.006491864397","282.105037630218","279.871090799626","273.661882506368","263.316847257348","254.801354649375","246.745132242019","238.213670715576","233.102782218697","226.89693052923","229.317166793243","220.597843759266","216.803484153433","222.656559708278","217.41691531346","214.173472094554","",
"South Sudan","SSD","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","348.900308123066","348.570029139418","341.429233783521","330.830890312251","316.667436550839","308.519737417349","297.697109303088","283.132705451279","276.990936421677","276.760123030889","281.256655699121","286.911125104339","281.708704601665","277.803744650091","269.680407630806","265.435379205076","259.627393739712","270.734641956363","274.525702842113","293.60825661923","283.13122093276","270.451473501973","255.16926163668","",
"Sub-Saharan Africa","SSF","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354.837035566293","353.057788022217","341.022619617375","336.644431173659","326.155423137908","313.271223396605","303.504932440143","292.006491864397","282.105037630218","279.871090799626","273.661882506368","263.316847257348","254.801354649375","246.745132242019","238.213670715576","233.102782218697","226.89693052923","229.317166793243","220.597843759266","216.803484153433","222.656559708278","217.41691531346","214.173472094554","",
"Small states","SST","Incidence of malaria (per 1,000 population at risk)","SH.MLR.INCD.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
